Time,signal,Trade Timestamps,center
10527.45707,0.949093081,37280.20099,
10529.32793,0.977584009,37282.47939,
10529.58473,0.302827343,37284.99619,
10531.53422,0.451705442,37285.78669,
10532.75287,0.573426856,37290.77952,
10534.31243,0.427582926,37293.3566,
10535.38384,0.005436062,37297.3132,
10537.26078,0.291138083,37297.67393,
10538.43858,0.787626021,37298.00747,
10540.38699,0.124372212,37304.01053,
10541.8586,0.525335733,37306.32522,
10543.5983,0.018854541,37315.52771,
10545.42162,0.000287981,37315.61461,
10545.81765,0.432672638,37317.46992,
10546.11128,0.336887985,37320.59325,
10547.99861,0.333719654,37330.56819,
10549.98508,0.562113561,37334.63014,
10550.52348,0.346508793,37338.99505,
10551.55883,0.73953937,37341.01541,
10553.39037,0.437356182,37346.17394,
10554.02626,0.094953246,37348.06696,
10555.26211,0.075808868,37350.32892,
10555.98042,0.821109632,37352.2604,
10556.71425,0.891337882,37352.79182,
10557.78764,0.179767195,37360.94691,
10559.71467,0.075844207,37361.57976,
10560.66402,0.172861996,37365.45546,
10560.95437,0.893902374,37381.67472,
10562.90535,0.959748799,37385.5764,
10564.64654,0.506881898,37390.7149,
10565.53353,0.256735943,37394.14508,
10566.64087,0.003742489,37396.98872,
10568.05401,0.12609236,37400.61685,
10569.47667,0.015769035,37404.41971,
10570.94582,0.0224314,37407.80143,
10571.66697,0.743426504,37408.04296,
10572.9925,0.006683601,37408.8793,
10574.87136,0.939295607,37418.73164,
10576.429,0.774218564,37419.31744,
10578.19404,0.015838591,37422.44399,
10579.9489,0.845091367,37424.62577,
10580.22032,0.119627586,37424.87265,
10581.56653,0.407522272,37427.82217,
10581.7873,0.199151433,37439.63454,
10583.32482,0.005780851,37442.17856,
10583.44831,0.46145352,37443.70995,
10585.03351,0.428637603,37447.81089,
10586.65305,0.325503147,37452.26266,
10588.07325,0.224132975,37460.71799,
10588.27024,0.050407525,37461.38522,
10590.2003,0.250760115,37463.75546,
10590.61981,0.881580211,37464.54907,
10591.30631,0.491825055,37468.80166,
10592.4147,0.257177414,37470.2071,
10594.31322,0.299677158,37474.31713,
10595.43679,0.114011024,37487.20738,
10596.9965,0.67388787,37487.9433,
10598.21883,0.107361407,37494.95025,
10599.46976,0.31436856,37501.34441,
10601.03471,0.959646499,37507.06276,
10602.62652,0.687590677,37507.27173,
10602.84271,0.55579005,37511.80753,
10603.74029,0.066469668,37516.87564,
10605.20365,0.370053832,37519.10362,
10606.71373,0.290341918,37519.58326,
10608.4166,0.07511533,37538.37176,
10609.79025,0.047940056,37539.90016,
10611.23747,0.006607446,37541.50917,
10612.99617,0.523144215,37552.69611,
10614.75806,0.324459054,37557.72725,
10615.90769,0.457187308,37557.98809,
10616.91325,0.172843226,37558.14815,
10618.21718,0.638014377,37566.87158,
10618.75937,0.711408936,37568.38653,
10620.10213,0.964120557,37573.27013,
10620.39184,0.009449693,37583.76707,
10621.12478,0.151689525,37587.36157,
10622.80051,0.308126286,37587.52125,
10623.83292,0.965021725,37587.72023,
10624.96748,0.956429079,37596.35722,
10624.98943,0.824643973,37596.75937,
10625.34868,0.118247754,37597.34885,
10626.67595,0.143275166,37601.87012,
10628.31182,0.05383025,37602.12348,
10629.37931,0.332330329,37607.72986,
10630.642,0.141625905,37613.3324,
10631.95152,0.834687422,37617.07875,
10633.93191,0.294344256,37621.81344,
10635.76927,0.529412519,37622.23486,
10637.23699,0.185555203,37635.48703,
10638.36959,0.008199684,37636.15165,
10640.35228,0.161469627,37645.40856,
10642.0028,0.305920594,37669.34577,
10643.63463,0.811483666,37675.47488,
10645.29867,0.310172838,37675.88051,
10646.33482,0.056875186,37676.42476,
10647.46259,0.057523253,37679.28319,
10648.86807,0.473811426,37679.45866,
10650.75672,0.013825469,37679.66232,
10650.92634,0.089078256,37679.74992,
10652.57935,0.000400096,37681.35146,
10653.44923,0.112518133,37692.60886,
10654.11616,0.115817194,37696.88993,
10655.73482,0.188231549,37698.68957,
10656.96092,0.119840247,37705.57366,
10658.73948,0.165122275,37707.43056,
10660.3144,0.144778266,37709.80179,
10661.82037,0.515847345,37710.03905,
10663.20015,0.002505617,37715.11163,
10663.30582,0.240225277,37715.8978,
10665.1919,0.444187191,37716.2581,
10666.16834,0.311808604,37720.6679,
10667.71784,0.042273311,37733.78618,
10668.92742,0.520169763,37733.98728,
10669.20381,0.360072283,37736.6308,
10670.40108,0.872839412,37739.77092,
10671.57727,0.036842118,37741.66449,
10672.60098,0.002855416,37744.30109,
10674.59729,0.278995571,37744.76595,
10675.97094,0.08667557,37745.25919,
10677.10531,0.238630087,37745.38222,
10677.59684,0.034278893,37745.91303,
10678.48434,0.130180098,37756.6685,
10680.20155,0.529891608,37763.19348,
10681.24969,0.032118677,37776.05246,
10682.37891,0.227485353,37785.4922,
10683.5171,0.855242127,37785.65608,
10684.02342,0.781654879,37787.08265,
10684.07944,0.019585415,37787.88766,
10684.8993,0.561224859,37788.21784,
10686.45148,0.189727913,37789.82626,
10686.68501,0.013172296,37790.74432,
10686.86025,0.521005888,37796.01831,
10688.8027,0.401237595,37800.10698,
10688.8997,0.980166501,37813.01337,
10689.49751,0.090664637,37819.57119,
10690.51069,0.200332115,37822.62142,
10691.67402,0.151500941,37824.87595,
10691.90434,0.01154226,37837.97397,
10693.64996,0.091044032,37853.63546,
10695.29319,0.495697627,37862.39255,
10696.40799,0.772661784,37867.5516,
10698.14457,0.326247927,37873.75213,
10699.71965,0.76417033,37874.34638,
10701.12902,0.294652128,37879.46042,
10703.04665,0.636494485,37879.60362,
10703.4918,0.050982177,37892.02559,
10704.79289,0.374326761,37894.57055,
10706.30874,0.939793977,37894.98051,
10706.95383,0.192020639,37902.8195,
10707.21748,0.006430669,37903.28782,
10708.59746,0.066969243,37911.6804,
10709.82309,0.08602251,37915.054,
10711.37048,0.001745646,37915.37815,
10713.01128,0.22487722,37917.94551,
10714.68314,0.097186829,37921.9442,
10716.33381,0.635680772,37935.91095,
10717.47127,0.005677,37937.33671,
10718.81007,0.057376164,37942.84752,
10719.6353,0.80576049,37947.96736,
10719.86491,0.467690621,37948.19143,
10720.95129,0.052541936,37952.17125,
10722.39868,0.255533529,37952.36543,
10723.84601,0.222390782,37953.48742,
10724.91578,0.100043565,37959.38844,
10726.00589,0.278323201,37959.82615,
10727.16955,0.485995062,37963.93167,
10727.96405,0.340118093,37964.37454,
10729.29244,0.76650729,37974.89372,
10730.57782,0.459494261,37983.68036,
10730.62944,0.635078782,37983.91445,
10731.47939,0.125194538,37992.22861,
10732.53468,0.334897733,37992.42697,
10733.69157,0.166802636,37997.42075,
10734.34533,0.985961021,37998.21413,
10734.4721,0.104370031,38001.66581,
10735.35481,0.613519351,38004.51785,
10737.23337,0.937472589,38007.48744,
10738.84863,0.010009722,38008.0529,
10739.38808,0.193302419,38010.59496,
10740.87195,0.180135128,38012.30298,
10741.85267,0.138349929,38013.3086,
10743.56883,0.337053194,38016.39591,
10745.28931,0.027834967,38026.43087,
10746.9199,0.825670585,38026.70408,
10748.35631,0.001426925,38043.91401,
10749.20078,0.128571134,38049.60764,
10749.69521,0.190239289,38066.58386,
10750.93063,0.407990648,38068.72813,
10751.87099,0.892440697,38070.88608,
10752.37107,0.27140878,38075.92967,
10754.32789,0.895016763,38078.65373,
10756.02836,0.063871986,38082.13005,
10757.33227,0.071528475,38082.72684,
10758.60905,0.072315211,38084.52664,
10760.16301,0.297402619,38106.45881,
10761.81185,0.249081196,38106.68096,
10762.83305,0.088115681,38107.2785,
10764.54078,0.031223472,38108.24533,
10765.67273,0.261726843,38108.88572,
10766.86747,0.032810722,38120.05641,
10768.38728,0.003823219,38120.35431,
10768.48241,0.929649845,38129.59377,
10769.72087,0.1898833,38130.31617,
10771.45698,0.129481427,38130.95039,
10773.04537,0.664154829,38135.23015,
10773.17559,0.073138202,38137.58183,
10774.18773,0.504028666,38140.92655,
10775.97374,0.455618694,38148.77452,
10777.83548,0.13569168,38177.91818,
10779.26241,0.772338647,38180.0275,
10780.65388,0.299569796,38180.14854,
10781.97278,0.909923504,38182.64327,
10782.16972,0.529150175,38186.29278,
10782.99565,0.131826851,38186.76042,
10784.79331,0.434878528,38190.89472,
10786.44431,0.449437369,38198.10669,
10788.05373,0.206687941,38206.68387,
10789.73399,0.887647763,38209.08376,
10791.64301,0.721884145,38213.07839,
10793.53211,0.991607933,38214.90113,
10794.14335,0.757267611,38221.74664,
10795.09839,5.12E-07,38232.40312,
10795.62774,0.112439667,38234.3087,
10797.01046,0.000405107,38243.82737,
10798.9899,0.399299539,38249.65847,
10800.63345,0.61737817,38250.03217,
10800.90287,0.004841962,38268.25989,
10802.74698,0.254158238,38268.60356,
10804.20189,0.633905051,38270.83075,
10805.98244,0.207976238,38277.59312,
10807.87397,0.000620487,38283.10854,
10809.48333,0.459331901,38285.04547,
10811.29328,0.031231736,38286.05531,
10812.36614,0.297884568,38295.16732,
10813.86973,0.039195303,38295.72792,
10815.51319,0.534276038,38297.15001,
10816.87823,0.680094118,38300.63343,
10818.3954,0.00056405,38308.18123,
10820.06735,0.028779518,38313.76148,
10820.58168,0.005003489,38319.44669,
10821.9326,0.288627564,38319.60805,
10823.4347,0.326348824,38321.75682,
10825.36696,0.102136747,38323.52748,
10826.75835,0.494998823,38324.66827,
10827.95571,0.346608915,38337.81709,
10829.68831,0.001220943,38340.13138,
10830.91887,0.002134387,38354.63482,
10832.30133,0.97582505,38356.62321,
10832.72096,0.758682313,38357.19287,
10833.65473,0.130144124,38357.33717,
10835.03951,0.035636072,38358.30579,
10836.5702,0.762946279,38360.02602,
10837.72908,0.157617585,38360.34017,
10839.21999,0.417923843,38369.31647,
10840.08647,0.446437087,38369.7589,
10841.80756,0.020337642,38370.09072,
10842.92972,0.74115118,38370.46237,
10844.11448,0.674728948,38371.03985,
10844.94542,0.289556805,38371.53994,
10845.79829,3.43E-05,38374.18566,
10847.02588,0.064041049,38389.30782,
10848.34686,0.027373847,38394.50148,
10850.30759,0.627256649,38398.06169,
10852.17546,0.096617301,38400.00797,
10854.13423,0.090793845,38400.45668,
10854.26133,0.147038841,38402.84174,
10855.98579,0.947494521,38413.77761,
10857.30342,0.218590487,38415.47869,
10858.43659,0.458859268,38417.18344,
10860.13884,0.410305446,38421.0411,
10861.58214,0.003351378,38427.54477,
10863.40459,0.232445809,38432.27925,
10864.69045,0.6082619,38433.89201,
10865.78547,0.869963877,38434.78865,
10866.94715,0.544726474,38435.83346,
10868.2239,0.660325974,38436.14929,
10868.93201,0.131803023,38439.66806,
10870.31888,0.509934279,38441.90142,
10871.39805,0.327378992,38443.93884,
10872.60999,0.051318514,38446.95082,
10873.63134,0.009315683,38449.17206,
10874.72135,0.010409873,38452.4432,
10876.43985,2.95E-06,38457.0515,
10877.15292,0.361228985,38473.52726,
10879.06979,0.537265281,38475.4899,
10880.77551,0.819178772,38475.55987,
10880.99848,0.076242677,38482.34725,
10882.60656,0.003745237,38490.03031,
10884.22817,0.94409564,38497.23997,
10886.1868,0.004137907,38501.64645,
10887.88487,0.008188546,38502.5044,
10888.90538,0.811445235,38513.60236,
10890.59783,0.907466239,38530.23937,
10891.69177,0.323440269,38532.03685,
10892.74359,0.268060547,38532.23295,
10893.73565,0.231782011,38534.02682,
10895.22277,0.036311114,38536.06093,
10897.12256,0.067687052,38540.63411,
10898.95107,0.930981833,38547.24876,
10899.66008,0.178592783,38549.06901,
10900.30502,0.119968702,38553.99808,
10902.18656,0.271530748,38558.5288,
10903.24323,0.32224303,38567.9308,
10904.77859,0.791707269,38578.72689,
10906.22093,0.799229345,38578.82859,
10906.73138,0.020515863,38578.98153,
10908.38824,0.168818356,38581.27333,
10909.0321,0.08299741,38581.78231,
10909.75708,0.520182764,38585.27734,
10910.884,0.711714378,38589.23301,
10912.68559,0.19870038,38589.84665,
10912.86292,0.556589351,38595.77806,
10914.20403,0.65680232,38606.54287,
10915.86628,0.268230131,38610.87451,
10916.05428,0.001047255,38613.756,
10916.43448,0.116961605,38615.68004,
10916.68941,0.18623953,38621.43835,
10916.89395,0.330328631,38626.56014,
10918.30975,0.061442976,38627.34223,
10920.26776,0.000778481,38635.26509,
10922.10647,0.632680371,38637.89629,
10922.94862,0.248748957,38641.06378,
10924.88577,0.959629985,38643.37324,
10926.45661,0.036061022,38648.63302,
10927.93258,0.089682516,38649.05084,
10929.50351,0.047315479,38649.23735,
10930.77974,0.434226264,38664.67133,
10932.77699,0.065082941,38671.87892,
10933.91999,0.007946517,38681.95933,
10934.93277,0.040956283,38682.12241,
10936.37962,0.020846799,38682.45624,
10937.70664,0.066854034,38687.98536,
10939.41176,0.69237823,38689.70038,
10940.42307,0.968585046,38690.20534,
10940.78844,8.46E-05,38694.05356,
10942.33211,0.000583851,38699.62411,
10942.86291,0.971177761,38700.8711,
10944.65178,0.647150831,38702.04952,
10944.70529,0.222525019,38718.26705,
10945.5793,0.008589272,38726.91343,
10946.12163,0.73815886,38728.29306,
10947.28306,0.287951299,38730.99524,
10948.69968,0.871719849,38731.64449,
10950.57228,0.333588774,38731.83526,
10951.8912,0.017756574,38741.67784,
10953.49683,0.013617674,38747.02623,
10953.74499,0.12445264,38753.99965,
10954.03941,0.001048905,38759.23757,
10955.1525,0.006303478,38759.59145,
10956.21596,0.252924555,38761.30789,
10957.55043,0.718104766,38770.64546,
10958.03951,0.286851731,38788.92277,
10958.51401,0.294785439,38789.32641,
10959.35103,0.368912949,38806.96315,
10960.68286,0.088393474,38807.47813,
10961.79143,0.958225254,38809.57748,
10962.08474,0.244618991,38812.85057,
10962.25753,0.143573613,38813.436,
10964.16434,0.252801493,38823.2963,
10965.57371,0.098668319,38823.38044,
10966.05349,0.005126234,38825.82307,
10966.3327,0.636284757,38826.05193,
10967.15652,0.858852476,38830.1006,
10968.26282,0.106492185,38841.9728,
10969.90399,0.024696101,38844.06897,
10969.92287,0.002949696,38844.14856,
10971.76742,0.272080651,38844.23056,
10973.13897,0.015580097,38849.50604,
10974.97635,0.12623174,38850.20473,
10976.94633,0.635646381,38850.66113,
10978.60399,0.912310788,38851.09088,
10980.0177,0.29308897,38852.95292,
10981.17346,0.136423763,38860.77622,
10982.5367,0.392398817,38862.54485,
10984.18719,0.236960526,38865.00614,
10985.79308,0.677038244,38870.26492,
10987.22003,0.001049874,38872.07106,
10988.84824,0.086210451,38874.34991,
10990.2125,0.009391025,38874.60582,
10991.87781,0.404353292,38874.69909,
10993.03841,0.873606171,38880.72603,
10994.21753,0.059906549,38881.05277,
10994.97887,0.311418742,38881.27559,
10995.08445,0.576480556,38888.79925,
10996.72108,0.010560083,38890.29055,
10996.99438,0.067807463,38891.08872,
10998.11348,0.780422826,38891.6517,
10998.38483,0.000418661,38891.98473,
10999.96142,0.457342281,38895.87351,
11000.83133,0.002656962,38907.26378,
11001.33277,0.107817761,38907.46565,
11002.56287,0.103805274,38908.35341,
11002.81482,0.900211853,38910.60464,
11003.58046,0.442087542,38912.27755,
11005.13217,0.793704645,38916.92591,
11005.35834,0.020229199,38921.7639,
11006.84529,0.680847359,38922.27218,
11008.0159,0.651574024,38922.96665,
11009.59072,1.96E-06,38923.33694,
11010.6917,0.457659754,38924.11879,
11011.83976,0.189728561,38927.07312,
11012.04043,0.095473944,38936.59413,
11013.74976,0.356383566,38944.24802,
11015.05808,0.032499097,38946.07267,
11016.66117,0.951721343,38955.30959,
11017.92631,0.01834363,38965.44238,
11018.16424,0.036797621,38971.84759,
11018.24153,0.18429355,38972.17001,
11019.78013,0.51974397,38974.97425,
11020.13421,0.17028245,38975.47536,
11021.07122,0.062537721,38977.63574,
11021.50018,0.117937968,38977.96587,
11022.78967,0.169292767,38981.07007,
11024.01666,0.010688435,38981.57879,
11025.70053,0.000748012,38986.75975,
11027.4146,0.000339787,38987.41409,
11029.2401,0.066031626,38990.47696,
11031.02733,0.427937492,38993.32646,
11032.3011,0.07455551,38995.65811,
11033.75429,0.460152782,38995.85303,
11034.05533,0.000264919,38998.89168,
11035.21691,0.703303912,39001.25225,
11036.42058,0.158534231,39007.50971,
11036.85742,9.30E-06,39008.817,
11038.15827,0.360606573,39010.70194,
11039.4083,0.998657764,39012.54195,
11039.78113,0.349961512,39028.48277,
11040.22356,0.365029236,39039.28683,
11040.62976,0.004185178,39044.42673,
11041.64214,0.058466563,39048.79411,
11042.94518,0.364117345,39049.69136,
11043.20665,0.000927983,39051.7259,
11044.46311,0.481183891,39053.37108,
11045.79899,0.018504935,39053.58441,
11047.66443,0.059348282,39054.25461,
11049.49331,0.539680173,39055.12689,
11050.9403,0.028582374,39060.91187,
11051.69342,0.35503781,39064.89865,
11053.46284,0.401624901,39065.18767,
11054.64124,0.314441141,39069.00879,
11055.05474,0.990504604,39069.58686,
11056.02694,0.311673178,39074.85143,
11057.7852,0.871691705,39076.98188,
11059.74472,0.340374095,39078.89559,
11061.03531,0.07638766,39081.30373,
11061.62049,0.005903543,39083.03734,
11062.73206,0.318109878,39083.45024,
11064.15206,0.185469582,39085.67475,
11065.81193,0.105955928,39094.76202,
11067.37007,0.143876553,39096.51815,
11068.47749,0.808918527,39100.0943,
11070.34193,0.629593747,39103.95724,
11072.0078,0.633923467,39111.78543,
11072.75202,0.259288822,39113.73293,
11074.18321,0.041274057,39114.15283,
11074.38756,0.124508591,39115.89479,
11075.36647,0.374382726,39117.55119,
11076.67726,0.600491514,39123.55472,
11077.74889,0.317432481,39133.63779,
11078.9501,0.390732994,39135.71358,
11079.5019,0.022321122,39135.91966,
11081.16298,0.037822102,39153.45987,
11082.28436,0.299979553,39157.16521,
11083.85843,0.000884839,39157.72272,
11085.42945,0.639645536,39166.22605,
11086.90314,0.63588974,39169.57081,
11087.51546,0.024603027,39169.72819,
11089.04519,0.223367097,39173.03107,
11090.07482,0.081760609,39177.81774,
11091.32402,0.259666515,39189.58468,
11092.83814,0.91238731,39194.55756,
11094.80061,0.264779899,39196.45906,
11096.20665,0.26446812,39196.89729,
11097.52975,0.254789546,39199.28564,
11098.57402,0.649069423,39201.74341,
11098.57846,0.10147084,39201.96949,
11098.98025,0.37065956,39208.38786,
11100.52992,0.779281046,39213.01262,
11102.0273,0.833487266,39221.14072,
11102.53512,0.118435695,39229.8453,
11103.23892,0.827543715,39230.04272,
11105.19336,0.67715391,39237.55143,
11105.31807,0.027852163,39243.37636,
11106.4815,0.353434859,39246.29899,
11107.02815,0.692915318,39271.78762,
11108.38099,0.122699,39275.93863,
11108.38481,0.485786297,39277.75141,
11110.31488,0.000444749,39283.86216,
11111.85794,0.590354736,39285.99354,
11112.67757,0.006541363,39289.49746,
11114.6554,0.770442004,39299.35183,
11116.39756,0.322346744,39302.65226,
11116.59652,0.181336051,39302.8319,
11118.45755,0.39690114,39324.20825,
11119.56539,0.000128913,39331.12457,
11120.08171,0.138396905,39331.64957,
11120.44201,0.150168478,39339.70046,
11121.03197,0.245823023,39342.51508,
11122.99971,0.000378084,39343.01147,
11124.763,0.039275463,39350.33965,
11126.71003,0.761672549,39351.84532,
11127.89074,0.482621883,39352.54826,
11129.33779,0.127654053,39360.67504,
11130.378,0.014577407,39381.12423,
11130.4752,0.829622877,39381.50505,
11131.07751,0.777129663,39382.48449,
11132.66489,0.205513939,39384.71211,
11134.00489,0.18669591,39396.16919,
11135.94886,0.095604566,39402.43152,
11136.50454,0.533888131,39402.63122,
11138.14562,0.012947553,39404.54956,
11138.711,0.153001739,39405.06812,
11139.8017,0.277698107,39418.2446,
11140.94655,0.90358014,39420.26953,
11141.76683,0.553386458,39424.31069,
11143.43924,0.025455685,39424.65172,
11144.21623,0.350895892,39426.90747,
11145.3246,0.223209019,39427.27921,
11146.14123,0.435461161,39429.68086,
11147.28814,0.455308002,39430.44789,
11147.70079,0.670163158,39432.04797,
11149.06474,0.109849504,39432.63288,
11151.06353,2.09E-05,39432.98202,
11152.94272,0.060890888,39440.37884,
11154.03173,0.217314402,39445.48512,
11155.88585,0.000149215,39445.65991,
11156.62408,0.126175712,39446.37391,
11158.35186,0.723434986,39448.44623,
11159.05685,0.185183538,39449.11734,
11159.31207,0.145433641,39462.91441,
11160.75732,0.052054435,39469.36214,
11161.03937,0.623553439,39478.20094,
11162.23743,0.467061128,39479.90706,
11163.39837,0.248965705,39483.7205,
11164.61278,0.158707185,39495.63752,
11164.81115,0.002814568,39498.85484,
11166.75535,0.015369894,39511.40566,
11167.61249,0.363780936,39513.38501,
11168.85313,0.342071817,39517.37645,
11170.08254,0.310931164,39526.81636,
11171.61056,0.477651916,39530.81367,
11173.04597,0.765647178,39540.85988,
11173.57946,0.038659414,39545.36979,
11175.40572,0.130338792,39561.74007,
11176.11367,0.251325668,39562.37167,
11177.42579,0.86723507,39566.3661,
11178.66322,0.543302382,39566.70986,
11179.98124,0.725927993,39572.14401,
11181.59942,0.099244751,39578.44953,
11182.60004,0.051835334,39578.9043,
11182.78516,0.003655823,39579.15072,
11183.96612,0.050943944,39582.67521,
11185.43136,0.863690984,39582.88422,
11187.14395,0.074787583,39584.31025,
11188.42355,0.181874343,39584.72789,
11189.06503,0.655351467,39586.19527,
11189.14179,0.000769419,39592.33359,
11190.9794,0.045157354,39593.28432,
11192.82073,0.050618961,39596.07063,
11194.48675,0.454025175,39600.8795,
11195.50839,0.551487862,39611.06949,
11196.41715,0.003108159,39611.25938,
11198.23395,0.003200889,39611.90649,
11198.51064,0.205832456,39613.75225,
11200.10119,0.821011928,39617.64864,
11201.1739,0.54889294,39618.98592,
11202.89042,0.661946324,39621.05625,
11203.83697,0.237753952,39624.54827,
11204.3134,0.073343926,39632.34968,
11205.76743,0.595143361,39634.46634,
11207.74704,0.038472375,39636.34432,
11208.81239,0.019659055,39642.1264,
11209.96599,0.320923701,39653.50641,
11211.2627,0.817065448,39658.85141,
11212.70056,0.139896064,39659.17616,
11214.25506,0.170351149,39660.84566,
11216.02316,0.006435255,39666.3713,
11217.25539,0.084026881,39671.15824,
11217.35299,0.081450084,39671.83383,
11219.28157,0.514488768,39672.11844,
11220.6671,0.574102214,39673.56518,
11222.59922,0.00556932,39682.38391,
11224.45338,0.000680265,39685.48571,
11224.53863,0.694153379,39685.70023,
11225.45816,0.760522845,39687.43429,
11226.51742,0.00070488,39699.52457,
11226.69975,0.117560229,39708.65768,
11228.64122,0.557822696,39708.97638,
11229.30602,0.44768488,39709.12221,
11230.69955,0.526341237,39712.73773,
11232.6609,0.052505616,39721.82365,
11234.51572,0.133749278,39722.05983,
11235.49898,0.024723396,39728.20056,
11237.19269,0.121790775,39737.15402,
11238.27553,0.023256896,39741.82536,
11239.63588,0.094964074,39747.2131,
11239.7225,0.241426775,39751.75046,
11240.5358,0.569823676,39759.42322,
11240.82424,0.056933139,39763.39414,
11242.23595,0.09409508,39767.72078,
11243.40048,0.297132452,39769.27195,
11243.97841,0.654613149,39775.75757,
11245.71028,0.427817594,39777.92888,
11247.42911,0.747198902,39790.52955,
11249.25062,0.44873794,39791.15036,
11250.34277,0.346630835,39799.92188,
11250.55734,0.598253948,39801.39601,
11252.0802,0.483959753,39806.70703,
11252.42509,0.247144572,39812.03638,
11252.65932,0.370083841,39812.454,
11254.61141,0.617674509,39822.7885,
11255.91199,0.707710905,39823.13634,
11257.49365,0.013557921,39824.09915,
11259.04693,0.249604002,39830.01833,
11259.21601,0.061957981,39831.91355,
11260.63883,0.099635688,39835.90812,
11262.2556,5.06E-05,39843.68501,
11264.09287,0.004500776,39845.71548,
11265.40969,0.35770782,39848.55893,
11265.95144,0.890731625,39850.42924,
11266.06938,0.766091172,39854.09686,
11267.77839,0.189497906,39859.17017,
11269.16724,0.043519917,39859.56075,
11270.85877,0.325234041,39864.57899,
11271.48336,0.022354279,39866.21991,
11272.38914,0.633203102,39867.02527,
11273.91517,0.501960186,39868.93326,
11275.83096,0.667011188,39869.13419,
11277.12596,0.18433417,39872.65335,
11279.10656,0.367021418,39874.05629,
11280.94945,0.009068334,39875.72992,
11282.36693,0.021372754,39881.89676,
11283.51307,0.128533883,39885.915,
11285.29681,0.610643387,39889.64929,
11286.76958,0.033347411,39892.09143,
11288.71847,0.268074987,39895.78005,
11289.77302,0.655467455,39899.82067,
11291.17048,0.008487951,39903.26735,
11291.54685,0.668996056,39903.88201,
11292.59613,0.949670358,39907.85334,
11293.88601,0.132210644,39914.83526,
11295.37171,0.055127193,39915.24703,
11297.25509,0.081283646,39927.15575,
11299.0237,0.347356882,39931.43103,
11300.43527,0.418357423,39935.66566,
11301.62184,0.00168514,39937.45761,
11303.4852,0.526276466,39939.64208,
11304.82756,0.57552727,39940.47435,
11305.17255,0.191304648,39960.34002,
11306.79386,0.074445588,39960.81625,
11308.42625,0.068026256,39961.32366,
11309.54833,0.840433682,39963.52053,
11310.72739,0.000241706,39966.17649,
11311.39411,0.949115458,39978.26831,
11312.97012,0.687943121,39981.2776,
11313.13398,0.429885272,39984.30333,
11314.415,0.399676601,39988.35274,
11316.11402,0.600238655,39988.63644,
11317.12097,0.732223132,39995.79624,
11317.73316,0.010116404,39996.28945,
11319.20312,0.096356473,39999.29737,
11320.21033,0.431160222,40002.939,
11322.03977,0.201538193,40009.24623,
11323.63641,0.175323534,40012.81092,
11324.44638,0.451592346,40021.57877,
11324.48612,0.359899476,40024.9743,
11325.57306,0.492480808,40029.2115,
11325.63191,0.825070396,40044.02442,
11326.07005,0.05448854,40046.94976,
11327.5171,0.149297993,40047.05131,
11329.31361,0.011284341,40050.12659,
11330.48509,0.142024779,40051.42381,
11332.26677,0.005652271,40053.05811,
11332.36616,0.798523963,40059.21932,
11333.95027,0.100542045,40060.54398,
11335.64852,0.01323705,40060.65647,
11336.76521,0.55578745,40065.07336,
11336.81236,0.053206085,40066.78856,
11337.91254,0.052021413,40072.89247,
11339.64283,0.684878197,40075.69348,
11340.95841,0.080252866,40083.07295,
11342.39769,0.49299051,40083.3084,
11344.21111,0.797104285,40084.05399,
11345.97391,0.538802999,40088.95572,
11347.84609,0.185003458,40089.31536,
11348.38487,0.522496632,40090.85966,
11349.92315,0.813775425,40092.50024,
11350.22607,0.171216623,40102.75614,
11351.87141,0.150700788,40103.09563,
11353.67699,0.877942558,40106.03569,
11354.73408,0.233901252,40110.26105,
11356.21536,0.010159666,40110.64794,
11357.6391,0.873746856,40120.03222,
11359.12507,0.021071768,40125.09283,
11360.64774,0.009330288,40129.03628,
11361.97241,0.421972535,40138.52917,
11363.02904,0.444328618,40140.61533,
11364.16618,0.155819527,40152.43952,
11364.20244,0.405127106,40158.50266,
11366.13213,0.404864003,40161.31787,
11366.28227,0.574111088,40163.24471,
11367.59575,0.004528356,40164.31968,
11368.82494,0.012938075,40165.74808,
11368.9418,0.200125767,40179.55877,
11369.05762,0.275971324,40194.40384,
11369.75961,0.386703622,40194.74367,
11369.78141,0.030442791,40195.26962,
11370.19673,0.2199842,40195.75643,
11372.06746,0.209072266,40203.2192,
11372.13728,0.004480249,40207.04337,
11374.00799,0.286601006,40207.25827,
11374.7363,0.606034767,40214.42166,
11375.81947,0.123753386,40224.97016,
11375.84278,0.154543617,40225.3315,
11377.16361,0.242565174,40230.2287,
11378.827,0.040336036,40232.08783,
11380.06214,0.620513206,40244.13568,
11380.53357,0.218427424,40252.85733,
11380.63869,0.131355627,40255.34772,
11381.92386,0.059572656,40259.87847,
11383.82338,0.559932241,40260.11925,
11385.05297,0.032538686,40261.77063,
11386.30467,0.298181315,40276.92382,
11387.49771,0.000523535,40282.07549,
11389.20951,0.971958018,40283.62524,
11389.6945,0.255373232,40288.50371,
11391.52693,0.707100554,40301.46142,
11393.0417,0.086366317,40309.89206,
11394.19025,0.200662801,40314.6384,
11396.11143,0.442653298,40315.15296,
11396.62825,0.0182645,40322.19399,
11397.78291,8.83E-06,40322.70891,
11399.19642,0.639651267,40323.35042,
11401.05286,0.715242402,40328.02505,
11402.75599,0.020916748,40330.28165,
